standard_name,raw_names,logo_url,group_name,tvg_id,tvg_chno,tvg_shift,catchup,catchup_days,catchup_source,resolution
青州文旅,CHANNEL00001056,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊青州.png,🏘️ 县级频道,青州文旅,730,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001056/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
青州文旅,CHANNEL00001057,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊青州.png,🏘️ 县级频道,青州文旅,731,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001057/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
诸城综合,CHANNEL00001004,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊诸城.png,🏘️ 县级频道,诸城综合,732,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001004/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
寿光综合,CHANNEL00001000,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊寿光.png,🏘️ 县级频道,寿光综合,733,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001000/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
寿光综合,CHANNEL00000702,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊寿光.png,🏘️ 县级频道,寿光综合,734,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00000702/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
寿光蔬菜,CHANNEL00001045,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊寿光.png,🏘️ 县级频道,寿光蔬菜,735,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001045/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
安丘综合,CHANNEL00001015,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊安丘.png,🏘️ 县级频道,安丘综合,736,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001015/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
高密综合,CHANNEL00001089,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊高密.png,🏘️ 县级频道,高密综合,737,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001089/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
昌邑综合,CHANNEL00001083,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊昌邑.png,🏘️ 县级频道,昌邑综合,738,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001083/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
昌乐综合,CHANNEL00001033,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/潍坊昌乐.png,🏘️ 县级频道,昌乐综合,739,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001033/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
兖州综合,CHANNEL00001051,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁兖州.png,🏘️ 县级频道,兖州综合,740,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001051/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
曲阜综合,CHANNEL00001052,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁曲阜.png,🏘️ 县级频道,曲阜综合,741,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001052/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
邹城综合,CHANNEL00001038,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁邹城.png,🏘️ 县级频道,邹城综合,742,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001038/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
鱼台综合,CHANNEL00001107,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁鱼台.png,🏘️ 县级频道,鱼台综合,743,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001107/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
鱼台生活,CHANNEL00001108,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁鱼台.png,🏘️ 县级频道,鱼台生活,744,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001108/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
嘉祥综合,CHANNEL00001016,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁嘉祥.png,🏘️ 县级频道,嘉祥综合,745,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001016/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
汶上综合,CHANNEL00001116,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁汶上.png,🏘️ 县级频道,汶上综合,746,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001116/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
梁山综合,CHANNEL00001075,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁梁山.png,🏘️ 县级频道,梁山综合,747,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001075/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
任城综合,CHANNEL00001111,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁任城.png,🏘️ 县级频道,任城综合,748,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001111/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
任城生活,CHANNEL00001112,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/济宁任城.png,🏘️ 县级频道,任城生活,749,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001112/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
新泰综合,CHANNEL00001029,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安新泰.png,🏘️ 县级频道,新泰综合,750,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001029/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
新泰乡村,CHANNEL00001066,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安新泰乡村.png,🏘️ 县级频道,新泰乡村,751,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001066/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
肥城综合,CHANNEL00001039,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安肥城.png,🏘️ 县级频道,肥城综合,752,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001039/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
宁阳综合,CHANNEL00001071,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安宁阳一套.png,🏘️ 县级频道,宁阳综合,753,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001071/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
宁阳生活,CHANNEL00001072,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安宁阳二套.png,🏘️ 县级频道,宁阳生活,754,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001072/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
东平综合,CHANNEL00001001,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安东平.png,🏘️ 县级频道,东平综合,755,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001001/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
岱岳综合,CHANNEL00001013,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安岱岳.png,🏘️ 县级频道,岱岳综合,756,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001013/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
泰山综合,CHANNEL00001114,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/泰安泰山.png,🏘️ 县级频道,泰山综合,757,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001114/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
荣成综合,CHANNEL00001053,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/威海荣成.png,🏘️ 县级频道,荣成综合,758,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001053/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
乳山综合,CHANNEL00001049,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/威海乳山.png,🏘️ 县级频道,乳山综合,759,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001049/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
岚山综合,CHANNEL00001044,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/日照岚山.png,🏘️ 县级频道,岚山综合,760,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001044/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莒县综合,CHANNEL00001014,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/日照莒县.png,🏘️ 县级频道,莒县综合,761,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001014/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
五莲综合,CHANNEL00001068,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/日照五莲.png,🏘️ 县级频道,五莲综合,762,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001068/index.m3u8?startTime=${(b)10}&endTime=${(e)10},720x576
河东综合,CHANNEL00001109,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂河东.png,🏘️ 县级频道,河东综合,763,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001109/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
兰陵综合,CHANNEL00001032,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂兰陵.png,🏘️ 县级频道,兰陵综合,764,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001032/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
兰陵公共,CHANNEL00001095,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂兰陵.png,🏘️ 县级频道,兰陵公共,765,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001095/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
沂水综合,CHANNEL00001098,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂沂水.png,🏘️ 县级频道,沂水综合,766,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001098/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
沂水生活,CHANNEL00001099,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂沂水.png,🏘️ 县级频道,沂水生活,767,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001099/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莒南综合,CHANNEL00001011,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂莒南.png,🏘️ 县级频道,莒南综合,768,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001011/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
蒙阴综合,CHANNEL00001031,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂蒙阴.png,🏘️ 县级频道,蒙阴综合,769,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001031/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临沭综合,CHANNEL00001094,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/临沂临沭.png,🏘️ 县级频道,临沭综合,770,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001094/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
陵城综合,CHANNEL00001082,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州陵城.png,🏘️ 县级频道,陵城综合,771,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001082/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
禹城综合,CHANNEL00001061,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州禹城.png,🏘️ 县级频道,禹城综合,772,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001061/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
禹城综艺,CHANNEL00001062,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州禹城.png,🏘️ 县级频道,禹城综艺,773,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001062/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临邑综合,CHANNEL00001104,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州临邑.png,🏘️ 县级频道,临邑综合,774,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001104/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
平原综合,CHANNEL00001064,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州平原.png,🏘️ 县级频道,平原综合,775,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001064/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
夏津综合,CHANNEL00001069,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州夏津.png,🏘️ 县级频道,夏津综合,776,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001069/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
夏津公共,CHANNEL00001070,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州夏津.png,🏘️ 县级频道,夏津公共,777,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001070/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
武城综合,CHANNEL00001059,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州武城.png,🏘️ 县级频道,武城综合,778,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001059/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
武城影视,CHANNEL00001060,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州武城.png,🏘️ 县级频道,武城影视,779,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001060/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
宁津综合,CHANNEL00001003,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州宁津.png,🏘️ 县级频道,宁津综合,780,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001003/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
齐河综合,CHANNEL00001056,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/德州齐河.png,🏘️ 县级频道,齐河综合,781,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001056/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
东昌综合,CHANNEL00001119,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城东昌.png,🏘️ 县级频道,东昌综合,782,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001119/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
临清综合,CHANNEL00001103,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城临清.png,🏘️ 县级频道,临清综合,783,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001103/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
莘县综合,CHANNEL00001047,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城莘县.png,🏘️ 县级频道,莘县综合,784,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001047/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
茌平综合,CHANNEL00001048,https://raw.githubusercontent.com/sumingyd/IPTV-Scanner-Editor-Pro/main/logo/山东/聊城茌平.png,🏘️ 县级频道,茌平综合,785,0,default,7,http://150.138.8.143/00/SNM/CHANNEL00001048/index.m3u8?startTime=${(b)10}&endTime=${(e)10},1920x1080
